aerials_lost,aerials_won,aerials_won_pct,age,assisted_shots,assists,assists_per90,avg_distance_def_actions_gk,ball_recoveries,blocked_passes,blocked_shots,blocked_shots_saves,blocks,cards_red,cards_yellow,cards_yellow_red,carries,carry_distance,carry_progressive_distance,clean_sheets,clean_sheets_pct,clearances,corner_kick_goals_against_gk,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,crosses_gk,crosses_into_penalty_area,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,dispossessed,draws_gk,dribble_tackles,dribble_tackles_pct,dribbled_past,dribbles,dribbles_completed,dribbles_completed_pct,dribbles_vs,errors,fouled,fouls,free_kick_goals_against_gk,games,games_gk,games_starts,games_starts_gk,games_subs,gca,gca_dribbles,gca_fouled,gca_og_for,gca_passes_dead,gca_passes_live,gca_per90,gca_shots,goal_kick_length_avg,goal_kicks,goals,goals_against_gk,goals_against_per90_gk,goals_assists_pens_per90,goals_assists_per90,goals_pens_per90,goals_per90,interceptions,losses_gk,minutes,minutes_90s,minutes_90s_gk,minutes_gk,minutes_pct,minutes_per_game,minutes_per_start,minutes_per_sub,miscontrols,nationality,npxg,npxg_per90,npxg_xa_per90,nutmegs,offsides,on_goals_against,on_goals_for,on_xg_against,on_xg_for,own_goals,own_goals_against_gk,pass_targets,passes,passes_blocked,passes_completed,passes_completed_launched_gk,passes_completed_long,passes_completed_medium,passes_completed_short,passes_dead,passes_free_kicks,passes_gk,passes_ground,passes_head,passes_high,passes_intercepted,passes_into_final_third,passes_into_penalty_area,passes_launched_gk,passes_left_foot,passes_length_avg_gk,passes_live,passes_long,passes_low,passes_medium,passes_offsides,passes_oob,passes_other_body,passes_pct,passes_pct_launched_gk,passes_pct_long,passes_pct_medium,passes_pct_short,passes_pressure,passes_progressive_distance,passes_received,passes_received_pct,passes_right_foot,passes_short,passes_switches,passes_throws_gk,passes_total_distance,pct_goal_kicks_launched,pct_passes_launched_gk,pens_allowed,pens_att,pens_att_gk,pens_conceded,pens_made,pens_missed_gk,pens_saved,pens_won,player,players_dribbled_past,plus_minus,plus_minus_per90,plus_minus_wowy,points_per_match,pos1,pos2,pressure_regain_pct,pressure_regains,pressures,pressures_att_3rd,pressures_def_3rd,pressures_mid_3rd,progressive_passes,psnpxg_per_shot_on_target_against,psxg_gk,psxg_net_gk,psxg_net_per90_gk,save_pct,saves,sca,sca_dribbles,sca_fouled,sca_passes_dead,sca_passes_live,sca_per90,sca_shots,shots_on_target_against,tackles,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,team,through_balls,throw_ins,touches,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,unused_subs,wins_gk,xa,xa_net,xa_per90,xg,xg_per90,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,xg_xa_per90
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Martin Kelly,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,de GER,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Max Meyer,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Sam Woods,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,29.0,0.0,0.0,0.0,,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,253.0,117.0,,,4.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,0.0,,1.0,25.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,1.0,br BRA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,0.0,,52.0,58.0,0.0,48.0,,10.0,36.0,2.0,1.0,1.0,,39.0,1.0,8.0,0.0,2.0,0.0,,5.0,,57.0,16.0,11.0,39.0,0.0,1.0,0.0,82.8,,62.5,92.3,66.7,8.0,217.0,51.0,98.1,52.0,3.0,1.0,,859.0,,,,0.0,,0.0,0.0,,,0.0,Allan,0.0,1.0,1.0,0.0,3.0,MF,,41.7,10.0,24.0,1.0,13.0,10.0,3.0,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,4.0,0.0,2.0,6.0,2.0,3.0,Everton,0.0,0.0,72.0,3.0,0.0,21.0,4.0,72.0,51.0,0,,0.0,0.0,0.0,0.0,0.0,0.4,0.44,0.0,0.0
0.0,4.0,100.0,31.0,1.0,0.0,0.0,,13.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,40.0,279.0,112.0,,,6.0,,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,1.0,ie IRL,0.0,0.02,0.05,0.0,0.0,0.0,1.0,1.0,1.4,0.0,,34.0,53.0,1.0,48.0,,8.0,40.0,0.0,10.0,0.0,,33.0,2.0,7.0,0.0,2.0,1.0,,9.0,,43.0,9.0,13.0,43.0,0.0,1.0,0.0,90.6,,88.9,93.0,0.0,7.0,364.0,33.0,97.1,31.0,1.0,1.0,,825.0,,,,0.0,,0.0,0.0,,,0.0,Séamus Coleman,0.0,1.0,1.0,0.0,3.0,DF,,18.2,2.0,11.0,0.0,9.0,2.0,6.0,,,,,,,3.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,Everton,0.0,10.0,67.0,11.0,0.0,25.0,8.0,57.0,38.0,0,,0.0,0.0,0.04,0.0,0.02,0.4,0.44,0.0,0.05
2.0,4.0,66.7,27.0,1.0,1.0,1.0,,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,156.0,68.0,,,7.0,,2.0,0.0,2.0,0.0,3.0,,1.0,,,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,,1,,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,0.0,,,1.0,1.0,0.0,0.0,0.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,0.0,fr FRA,0.0,0.0,0.05,0.0,0.0,0.0,1.0,1.0,1.4,0.0,,52.0,77.0,2.0,63.0,,9.0,52.0,2.0,15.0,5.0,,39.0,5.0,20.0,0.0,2.0,1.0,,59.0,,62.0,15.0,18.0,57.0,0.0,1.0,1.0,81.8,,60.0,91.2,40.0,8.0,475.0,51.0,98.1,3.0,5.0,1.0,,1145.0,,,,0.0,,0.0,0.0,,,0.0,Lucas Digne,0.0,1.0,1.0,0.0,3.0,DF,,27.3,3.0,11.0,0.0,5.0,6.0,11.0,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,3.0,0.0,2.0,3.0,1.0,2.0,Everton,0.0,8.0,88.0,18.0,0.0,26.0,4.0,73.0,48.0,0,,0.1,0.9,0.05,0.0,0.0,0.4,0.44,0.0,0.05
1.0,1.0,50.0,27.0,2.0,0.0,0.0,,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,178.0,80.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,,1.0,50.0,1.0,1.0,1.0,100.0,2.0,0.0,0.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,1.0,fr FRA,0.0,0.0,0.17,0.0,0.0,0.0,1.0,1.0,1.4,0.0,,47.0,56.0,0.0,48.0,,8.0,40.0,0.0,0.0,0.0,,39.0,3.0,3.0,0.0,4.0,0.0,,3.0,,56.0,10.0,14.0,44.0,0.0,0.0,1.0,85.7,,80.0,90.9,0.0,10.0,147.0,47.0,100.0,48.0,2.0,0.0,,860.0,,,,0.0,,0.0,0.0,,,0.0,Abdoulaye Doucouré,1.0,1.0,1.0,0.0,3.0,MF,,35.3,6.0,17.0,0.0,5.0,12.0,2.0,,,,,,,4.0,1.0,0.0,0.0,3.0,4.0,0.0,,1.0,0.0,1.0,2.0,0.0,1.0,Everton,0.0,0.0,63.0,7.0,1.0,13.0,1.0,63.0,46.0,0,,0.2,-0.2,0.17,0.0,0.0,0.4,0.44,0.0,0.17
2.0,2.0,50.0,27.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,154.0,62.0,,,10.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,0.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,0.0,,52.0,56.0,0.0,53.0,,17.0,36.0,0.0,2.0,2.0,,52.0,2.0,3.0,1.0,1.0,0.0,,15.0,,54.0,18.0,1.0,38.0,0.0,0.0,0.0,94.6,,94.4,94.7,0.0,1.0,196.0,52.0,100.0,39.0,0.0,1.0,,1159.0,,,,0.0,,0.0,0.0,,,0.0,Michael Keane,0.0,1.0,1.0,0.0,3.0,DF,,100.0,2.0,2.0,1.0,0.0,1.0,1.0,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,0.0,1.0,Everton,0.0,0.0,68.0,1.0,0.0,43.0,11.0,66.0,24.0,0,,0.0,0.0,0.0,0.0,0.0,0.4,0.44,0.0,0.0
1.0,2.0,66.7,25.0,0.0,0.0,0.0,,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,202.0,116.0,,,11.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,0.0,co COL,0.0,0.01,0.01,0.0,0.0,0.0,1.0,1.0,1.4,0.0,,46.0,54.0,0.0,52.0,,17.0,35.0,0.0,3.0,3.0,,44.0,2.0,6.0,0.0,1.0,0.0,,8.0,,51.0,19.0,4.0,35.0,0.0,0.0,0.0,96.3,,89.5,100.0,0.0,14.0,322.0,45.0,97.8,44.0,0.0,0.0,,1108.0,,,,0.0,,0.0,0.0,,,0.0,Yerry Mina,0.0,1.0,1.0,0.0,3.0,DF,,0.0,0.0,2.0,0.0,2.0,0.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,Everton,0.0,0.0,68.0,1.0,0.0,50.0,12.0,65.0,22.0,0,,0.0,0.0,0.0,0.0,0.01,0.4,0.44,0.0,0.01
0.0,0.0,0.0,26.0,0.0,0.0,0.0,12.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,149.0,65.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.0,90.0,100.0,90.0,90.0,0.0,0.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,0.0,0.0,24.0,37.0,0.0,20.0,7.0,7.0,12.0,1.0,4.0,0.0,33.0,11.0,0.0,22.0,0.0,1.0,0.0,23.0,22.0,52.9,33.0,24.0,4.0,12.0,0.0,4.0,4.0,54.1,30.4,29.2,100.0,100.0,2.0,500.0,24.0,100.0,7.0,1.0,1.0,4.0,711.0,50.0,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Pickford,0.0,1.0,1.0,0.0,3.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.6,0.6,0.6,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton,0.0,0.0,41.0,0.0,0.0,41.0,39.0,37.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.44,0.0,0.0
1.0,0.0,0.0,23.0,1.0,0.0,0.0,,10.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,59.0,466.0,283.0,,,2.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,3.0,,2.0,100.0,0.0,7.0,7.0,100.0,2.0,0.0,6.0,1.0,,1,,1,,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,4.0,br BRA,0.9,0.94,1.02,0.0,0.0,0.0,1.0,1.0,1.4,0.0,,53.0,45.0,3.0,36.0,,2.0,33.0,1.0,3.0,2.0,,36.0,0.0,3.0,1.0,1.0,1.0,,7.0,,42.0,4.0,6.0,37.0,0.0,1.0,0.0,80.0,,50.0,89.2,25.0,11.0,96.0,48.0,90.6,38.0,4.0,1.0,,515.0,,,,0.0,,0.0,0.0,,,0.0,Richarlison,7.0,1.0,1.0,0.0,3.0,FW,,46.2,6.0,13.0,2.0,5.0,6.0,2.0,,,,,,,5.0,3.0,1.0,0.0,1.0,5.0,0.0,,5.0,0.0,4.0,5.0,1.0,5.0,Everton,0.0,0.0,69.0,26.0,9.0,13.0,2.0,67.0,37.0,0,,0.1,-0.1,0.07,0.9,0.94,0.4,0.44,0.0,1.02
3.0,1.0,25.0,29.0,5.0,0.0,0.0,,8.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0,256.0,76.0,,,0.0,,1.0,1.0,0.0,0.0,1.0,,1.0,,,,,0.0,,1.0,100.0,0.0,3.0,2.0,66.7,1.0,0.0,2.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,,89.0,1.0,,,98.9,89.0,89.0,0.0,1.0,co COL,0.2,0.23,0.53,0.0,0.0,0.0,1.0,1.0,1.4,0.0,,57.0,56.0,1.0,46.0,,14.0,32.0,0.0,2.0,1.0,,30.0,1.0,14.0,0.0,9.0,2.0,,52.0,,54.0,18.0,12.0,37.0,0.0,2.0,0.0,82.1,,77.8,86.5,0.0,13.0,280.0,53.0,93.0,2.0,1.0,7.0,,1054.0,,,,0.0,,0.0,0.0,,,0.0,James Rodríguez,3.0,1.0,1.01,1.01,3.0,FW,,28.6,2.0,7.0,1.0,3.0,3.0,10.0,,,,,,,6.0,1.0,0.0,0.0,5.0,6.07,0.0,,1.0,0.0,0.0,3.0,1.0,1.0,Everton,0.0,0.0,70.0,15.0,2.0,9.0,1.0,69.0,48.0,0,,0.3,-0.3,0.29,0.2,0.23,0.4,0.45,0.45,0.53
7.0,3.0,30.0,23.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,142.0,59.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,0.0,,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,0.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,1.02,1.02,1.02,1.02,0.0,,88.0,1.0,,,97.8,88.0,88.0,0.0,1.0,eng ENG,0.2,0.19,0.32,0.0,1.0,0.0,1.0,1.0,1.4,0.0,,27.0,15.0,0.0,13.0,,1.0,12.0,0.0,0.0,0.0,,11.0,0.0,1.0,0.0,0.0,0.0,,1.0,,15.0,1.0,3.0,14.0,0.0,1.0,2.0,86.7,,100.0,85.7,0.0,3.0,16.0,17.0,63.0,10.0,0.0,0.0,,163.0,,,,0.0,,0.0,0.0,,,0.0,Dominic Calvert-Lewin,1.0,1.0,1.02,1.02,3.0,FW,,20.0,2.0,10.0,3.0,1.0,6.0,0.0,,,,,,,2.0,0.0,0.0,0.0,2.0,2.05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Everton,0.0,0.0,20.0,10.0,4.0,0.0,0.0,20.0,11.0,0,,0.1,-0.1,0.12,0.2,0.19,0.4,0.46,0.46,0.32
0.0,0.0,0.0,27.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,230.0,103.0,,,1.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,67.0,0.7,,,74.4,67.0,67.0,0.0,2.0,pt POR,0.1,0.08,0.08,0.0,0.0,0.0,1.0,0.6,1.2,0.0,,43.0,41.0,1.0,37.0,,7.0,29.0,1.0,0.0,0.0,,33.0,0.0,5.0,0.0,3.0,1.0,,21.0,,41.0,8.0,3.0,31.0,1.0,0.0,0.0,90.2,,87.5,93.5,50.0,4.0,171.0,41.0,95.3,20.0,2.0,3.0,,691.0,,,,0.0,,0.0,0.0,,,0.0,André Gomes,0.0,1.0,1.34,1.34,3.0,MF,,20.0,2.0,10.0,2.0,1.0,7.0,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,Everton,0.0,0.0,47.0,8.0,2.0,10.0,1.0,47.0,32.0,0,,0.0,0.0,0.0,0.1,0.08,0.6,0.75,1.18,0.08
0.0,0.0,0.0,30.0,0.0,0.0,0.0,,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,20.0,9.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,0.0,,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,1,,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,23.0,0.3,,,25.6,23.0,0.0,23.0,1.0,is ISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,,10.0,13.0,0.0,9.0,,0.0,9.0,0.0,1.0,1.0,,8.0,1.0,3.0,0.0,0.0,0.0,,1.0,,12.0,2.0,2.0,11.0,0.0,1.0,0.0,69.2,,0.0,81.8,0.0,3.0,10.0,10.0,100.0,11.0,0.0,0.0,,138.0,,,,0.0,,0.0,0.0,,,0.0,Gylfi Sigurðsson,0.0,0.0,0.0,-1.34,3.0,MF,,22.2,2.0,9.0,3.0,4.0,2.0,0.0,,,,,,,1.0,0.0,0.0,0.0,1.0,3.91,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,Everton,0.0,0.0,16.0,1.0,0.0,5.0,0.0,15.0,11.0,0,,0.0,0.0,0.0,0.0,0.0,-0.1,-0.43,-1.18,0.0
0.0,0.0,0.0,20.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,6.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,2.2,2.0,0.0,2.0,1.0,it ITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,0.0,Moise Kean,0.0,0.0,0.0,-1.02,3.0,FW,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Everton,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0
0.0,0.0,0.0,22.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,1.1,1.0,0.0,1.0,0.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,0.0,Tom Davies,0.0,0.0,0.0,-1.01,3.0,FW,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Everton,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,br BRA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Bernard,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Jonjoe Kenny,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,pt POR,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,João Virgínia,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Theo Walcott,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,26.0,0.0,0.0,0.0,,5.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,27.0,161.0,88.0,,,1.0,,1.0,1.0,0.0,0.0,2.0,,0.0,,,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,0.0,eng ENG,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.8,0.2,0.0,,47.0,62.0,2.0,46.0,,8.0,38.0,0.0,13.0,4.0,,36.0,4.0,14.0,1.0,5.0,0.0,,45.0,,49.0,19.0,12.0,41.0,1.0,1.0,0.0,74.2,,42.1,92.7,0.0,4.0,374.0,44.0,93.6,5.0,2.0,0.0,,810.0,,,,0.0,,0.0,0.0,,,0.0,Joe Bryan,0.0,-3.0,-3.0,0.0,0.0,DF,,33.3,3.0,9.0,2.0,4.0,3.0,3.0,,,,,,,2.0,0.0,0.0,0.0,2.0,2.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,Fulham,0.0,8.0,66.0,22.0,1.0,18.0,2.0,55.0,30.0,0,,0.0,0.0,0.0,0.0,0.0,-1.5,-1.54,0.0,0.0
